ano,mes,partido,regiao,parlamentar,descricao,valor_documento,valor_glosa,valor_liquido
2020,1,PP,Sul,P097,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,870.0,0.0,870.0
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,243.41,0.0,243.41
2020,1,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,232.06,0.0,232.06
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,176.17,0.0,176.17
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,152.98,0.0,152.98
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,237.91,0.0,237.91
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,137.33,0.0,137.33
2020,1,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,260.19,0.0,260.19
2020,3,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,179.68,0.0,179.68
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,194.32,0.0,194.32
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,90.01,0.0,90.01
2020,1,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,47.81,0.0,47.81
2020,1,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,150.0,0.0,150.0
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,270.01,0.0,270.01
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,199.09,0.0,199.09
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,204.16,0.0,204.16
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,197.86,0.0,197.86
2020,2,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,265.0,0.0,265.0
2020,3,PP,Sul,P097,COMBUSTÍVEIS E LUBRIFICANTES.,135.0,0.0,135.0
2020,1,PP,Sul,P097,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,5000.0,0.0,5000.0
2020,2,PP,Sul,P097,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,5000.0,0.0,5000.0
2020,1,PP,Sul,P097,TELEFONIA,29.64,0.0,29.64
2020,1,PP,Sul,P097,TELEFONIA,65.09,0.0,65.09
2020,1,PP,Sul,P097,TELEFONIA,266.46,6.64,259.82
2020,1,PP,Sul,P097,TELEFONIA,331.02,7.13,323.89
2020,2,PP,Sul,P097,SERVIÇOS POSTAIS,63.55,0.0,63.55
2020,3,PP,Sul,P097,SERVIÇOS POSTAIS,129.35,0.0,129.35
2020,2,PP,Sul,P097,SERVIÇOS POSTAIS,28.28,0.0,28.28
2020,2,PP,Sul,P097,SERVIÇOS POSTAIS,35.81,0.0,35.81
2020,1,PP,Sul,P097,SERVIÇOS POSTAIS,4.3,0.0,4.3
2020,2,PP,Sul,P097,SERVIÇOS POSTAIS,28.1,0.0,28.1
2020,1,PP,Sul,P097,SERVIÇOS POSTAIS,70.97,0.0,70.97
2020,1,PP,Sul,P097,SERVIÇOS POSTAIS,47.49,0.0,47.49
2020,1,PP,Sul,P097,SERVIÇOS POSTAIS,51.26,0.0,51.26
2020,2,PP,Sul,P097,SERVIÇOS POSTAIS,10.2,0.0,10.2
2020,2,PP,Sul,P097,SERVIÇOS POSTAIS,10.2,0.0,10.2
2020,3,PP,Sul,P097,SERVIÇOS POSTAIS,42.26,0.0,42.26
2020,3,PP,Sul,P097,SERVIÇOS POSTAIS,131.7,0.0,131.7
2020,1,PP,Sul,P097,ASSINATURA DE PUBLICAÇÕES,584.99,0.0,584.99
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,20.5,0.0,20.5
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,19.9,0.0,19.9
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33.5,0.0,33.5
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,52.0,0.0,52.0
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,66.3,0.0,66.3
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,72.5,0.0,72.5
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,41.0,0.0,41.0
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,25.5,0.0,25.5
2020,2,PP,Sul,P097,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21.4,0.0,21.4
2020,3,PP,Sul,P097,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",200.0,0.0,200.0
2020,3,PP,Sul,P097,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",200.0,0.0,200.0
2020,3,PP,Sul,P097,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",200.0,0.0,200.0
2020,2,PP,Sul,P097,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4400.0,0.0,4400.0
2020,1,PP,Sul,P097,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4400.0,0.0,4400.0
2020,3,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4.4,0.0,4.4
2020,3,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4.4,0.0,4.4
2020,3,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4.4,0.0,4.4
2020,3,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4.4,0.0,4.4
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",50.0,0.0,50.0
2020,3,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.0,0.0,7.0
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.0,0.0,7.0
2020,3,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.0,0.0,7.0
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.2,0.0,12.2
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,2,PP,Sul,P097,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.3,0.0,12.3
2020,1,PL,Norte,P098,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",40000.0,0.0,40000.0
2020,2,PL,Norte,P098,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",30000.0,0.0,30000.0
2020,3,PL,Norte,P098,SERVIÇOS POSTAIS,227.55,0.0,227.55
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,1660.27,0.0,1660.27
2020,2,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,1948.78,39.47,1909.31
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,280.0,0.0,280.0
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,220.63,0.0,220.63
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,574.54,0.0,574.54
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,152.87,0.0,152.87
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2450.0,0.0,2450.0
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,784.0,0.0,784.0
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,123.51,0.81,122.7
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,134.4,0.88,133.52
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,147.46,0.97,146.49
2020,1,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,780.0,0.0,780.0
2020,2,PSB,Nordeste,P099,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,317.2,0.0,317.2
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,160.55,0.0,160.55
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,190.3,0.0,190.3
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,205.47,0.0,205.47
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,174.31,0.0,174.31
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,210.02,0.0,210.02
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,234.43,0.0,234.43
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,185.68,0.0,185.68
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,193.65,0.0,193.65
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,221.39,0.0,221.39
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,195.4,0.0,195.4
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,15.0,0.0,15.0
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,225.57,0.0,225.57
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,198.41,0.0,198.41
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,187.58,0.0,187.58
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,220.01,0.0,220.01
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,184.12,0.0,184.12
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,202.8,0.0,202.8
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,157.55,0.0,157.55
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,191.6,0.0,191.6
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,222.66,0.0,222.66
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,215.85,0.0,215.85
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,50.0,0.0,50.0
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,219.91,0.0,219.91
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,188.58,0.0,188.58
2020,1,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,199.09,0.0,199.09
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,181.03,0.0,181.03
2020,2,PSB,Nordeste,P099,COMBUSTÍVEIS E LUBRIFICANTES.,216.82,0.0,216.82
2020,1,PSB,Nordeste,P099,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,0.0,3000.0
2020,2,PSB,Nordeste,P099,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2000.0,0.0,2000.0
2020,1,PSB,Nordeste,P099,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,0.0,3000.0
2020,1,PSB,Nordeste,P099,TELEFONIA,179.98,0.0,179.98
2020,1,PSB,Nordeste,P099,TELEFONIA,980.52,0.0,980.52
2020,1,PSB,Nordeste,P099,TELEFONIA,659.66,0.0,659.66
2020,1,PSB,Nordeste,P099,SERVIÇOS POSTAIS,8.85,0.0,8.85
2020,2,PSB,Nordeste,P099,SERVIÇOS POSTAIS,111.0,0.0,111.0
2020,2,PSB,Nordeste,P099,SERVIÇOS POSTAIS,74.0,0.0,74.0
2020,2,PSB,Nordeste,P099,SERVIÇOS POSTAIS,145.35,0.0,145.35
2020,2,PSB,Nordeste,P099,SERVIÇOS POSTAIS,2.05,0.0,2.05
2020,3,PSB,Nordeste,P099,SERVIÇOS POSTAIS,46.25,0.0,46.25
2020,1,PSB,Nordeste,P099,SERVIÇOS POSTAIS,14.2,0.0,14.2
2020,1,PSB,Nordeste,P099,SERVIÇOS POSTAIS,14.2,0.0,14.2
2020,3,PSB,Nordeste,P099,SERVIÇOS POSTAIS,15.55,0.0,15.55
2020,2,PSB,Nordeste,P099,SERVIÇOS POSTAIS,48.98,0.0,48.98
2020,1,PSB,Nordeste,P099,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,60.1,5.46,54.64
2020,1,PSB,Nordeste,P099,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,81.51,0.0,81.51
2020,1,PSB,Nordeste,P099,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",110.0,0.0,110.0
2020,1,PSB,Nordeste,P099,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",110.0,0.0,110.0
2020,1,PSB,Nordeste,P099,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,1750.0,0.0,1750.0
2020,1,PSB,Nordeste,P099,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,3750.0,0.0,3750.0
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",50.0,0.0,50.0
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",14.48,0.0,14.48
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",22.76,0.0,22.76
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11.44,0.0,11.44
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13.64,0.0,13.64
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16.46,0.0,16.46
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17.23,0.0,17.23
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",22.91,0.0,22.91
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",48.85,0.0,48.85
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",14.59,0.0,14.59
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16.33,0.0,16.33
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",37.96,0.0,37.96
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11.57,0.0,11.57
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16.96,0.0,16.96
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21.9,0.0,21.9
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",22.27,0.0,22.27
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.27,0.27,12.0
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.34,0.0,7.34
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16.03,0.0,16.03
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",6.75,0.0,6.75
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",40.94,0.0,40.94
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",14.67,0.0,14.67
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",14.67,0.0,14.67
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30.17,0.0,30.17
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",62.74,0.0,62.74
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",31.59,0.0,31.59
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",31.59,0.0,31.59
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.66,0.0,7.66
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15.24,0.0,15.24
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",22.42,0.0,22.42
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",26.63,0.0,26.63
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21.94,0.0,21.94
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18.58,0.0,18.58
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",47.92,0.0,47.92
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15.02,0.0,15.02
2020,1,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29.28,0.0,29.28
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15.25,0.0,15.25
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16.98,0.0,16.98
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17.2,0.0,17.2
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11.64,0.99,10.65
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5.73,0.0,5.73
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11.61,1.0,10.61
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.94,0.0,12.94
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30.1,0.0,30.1
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21.28,0.0,21.28
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",26.4,0.0,26.4
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35.95,0.0,35.95
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18.57,0.0,18.57
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32.98,1.01,31.97
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",16.83,0.0,16.83
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34.74,0.0,34.74
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",14.14,0.0,14.14
2020,2,PSB,Nordeste,P099,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11.7,1.13,10.57
2020,1,PT,Norte,P100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8225.0,0.0,8225.0
2020,2,PT,Norte,P100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8401.0,0.0,8401.0
2020,2,PT,Norte,P100,COMBUSTÍVEIS E LUBRIFICANTES.,5999.67,0.0,5999.67
2020,2,PT,Norte,P100,COMBUSTÍVEIS E LUBRIFICANTES.,6006.16,6005.83,0.33
2020,1,PT,Norte,P100,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",8000.0,0.0,8000.0
2020,2,PT,Norte,P100,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",8000.0,0.0,8000.0
2020,2,PT,Norte,P100,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,14500.0,0.0,14500.0
2020,1,PT,Norte,P100,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,25080.0,0.0,25080.0
2020,1,PT,Norte,P100,PASSAGENS AÉREAS,1084.59,0.0,1084.59
2020,2,PT,Norte,P100,SERVIÇOS POSTAIS,73.19,0.0,73.19
2020,3,PT,Norte,P100,SERVIÇOS POSTAIS,238.16,0.0,238.16
2020,1,PT,Norte,P100,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12000.0,0.0,12000.0
2020,1,PT,Norte,P100,Emissão Bilhete Aéreo,1284.85,0.0,1284.85
2020,1,PT,Norte,P100,Emissão Bilhete Aéreo,1082.95,0.0,1082.95
2020,1,CIDADANIA,Sudeste,P101,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,234.3,0.0,234.3
2020,1,CIDADANIA,Sudeste,P101,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,239.6,0.0,239.6
2020,1,CIDADANIA,Sudeste,P101,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,457.4,0.0,457.4
2020,2,CIDADANIA,Sudeste,P101,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,80.7,0.0,80.7
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,99.69,0.0,99.69
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,79.54,0.0,79.54
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,142.05,0.0,142.05
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,166.53,0.0,166.53
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,108.01,0.0,108.01
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,131.01,0.0,131.01
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,151.79,0.0,151.79
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,50.0,0.0,50.0
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,114.0,0.0,114.0
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,98.02,0.0,98.02
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,92.39,0.0,92.39
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,100.05,0.0,100.05
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,151.26,0.0,151.26
2020,1,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,123.09,0.0,123.09
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,145.0,0.0,145.0
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,160.13,0.0,160.13
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,CIDADANIA,Sudeste,P101,COMBUSTÍVEIS E LUBRIFICANTES.,142.2,0.0,142.2
